date,headline,source,market_event,market_index,index_change_percent,trading_volume,sentiment,sector,impact_level,related_company,news_url,sentiment_raw,cleaned_text,predicted_sentiment_slm,conf_slm,predicted_sentiment_llm,conf_llm,predicted_sentiment_ens,conf_ens,predicted_sentiment_baseline,conf_baseline,text_all,predicted_sentiment_blend,conf_blend
2025-06-08,Market sentiment turns positive on vaccine trial results,Mint,Stock Market Crash,Shanghai Composite,-2.34,84.12,,Pharmaceuticals,Low,Tesla,https://www.moneycontrol.com/us-markets/dow-jones-industrial,,market sentiment turn positive vaccine trial result,Positive,0.9929572343826294,Negative,0.937713861465454,Negative,0.937713861465454,Positive,0.3366807257832501,[SECTOR]Pharmaceuticals [EVENT]Stock Market Crash [INDEX]Shanghai Composite || Market sentiment turns positive on vaccine trial results,Negative,0.36881931779049193
2025-06-28,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Economic Times,Unemployment Rate Announcement,FTSE 100,-2.62,416.49,Positive,Industrials,High,Apple Inc.,https://www.reuters.com/business/retail-sector-earnings,Positive,tech giant new product launch spark sector wide gain,Positive,0.9997351765632628,Negative,0.8704867362976074,Negative,0.8704867362976074,Neutral,0.3680258765268558,[SECTOR]Industrials [EVENT]Unemployment Rate Announcement [INDEX]FTSE 100 || Tech Giant's New Product Launch Sparks Sector-Wide Gains,Neutral,0.34803043939058337
2025-05-23,Market braces for a major policy announcement from the EU,Mint,IPO Launch,Hang Seng,-2.04,129.71,Positive,Energy,High,Apple Inc.,https://www.bloomberg.com/canada/tsunami-warnings,Positive,market brace major policy announcement eu,Negative,0.9960182807408272,Positive,0.553841233253479,Positive,0.553841233253479,Positive,0.3763387280567816,[SECTOR]Energy [EVENT]IPO Launch [INDEX]Hang Seng || Market braces for a major policy announcement from the EU,Positive,0.4267623174505534
2025-02-11,Federal Reserve Chairman's speech causes market volatility,Barron's,Central Bank Meeting,S&P 500,,331.12,Negative,Energy,Medium,Boeing,https://www.bloomberg.com/australia/asx-200-performance,Negative,federal reserve chairman speech cause market volatility,Negative,0.9968479014933108,Neutral,0.836676299571991,Neutral,0.836676299571991,Negative,0.3403748259910961,[SECTOR]Energy [EVENT]Central Bank Meeting [INDEX]S&P 500 || Federal Reserve Chairman's speech causes market volatility,Negative,0.35194533804278355
2025-06-23,China's Shanghai Composite falls after new trade restrictions,MarketWatch,Economic Data Release,CAC 40,-4.16,470.01,Positive,Technology,High,Reliance Industries,https://www.ft.com/content/consumer-confidence-report,Positive,china shanghai composite fall new trade restriction,Negative,0.9983587320894004,Neutral,0.9499472379684448,Neutral,0.9499472379684448,Positive,0.3987113155460107,[SECTOR]Technology [EVENT]Economic Data Release [INDEX]CAC 40 || China's Shanghai Composite falls after new trade restrictions,Positive,0.42184798213455194
2025-03-14,Energy company's dividend hike excites shareholders,Forbes,Cryptocurrency Regulation,S&P 500,4.51,325.76,Negative,Automotive,Medium,Boeing,https://www.cnbc.com/2025/08/russia-ukraine-war-economic-impact,Negative,energy company dividend hike excite shareholder,Positive,0.9966697096824646,Negative,0.5532349348068237,Negative,0.5532349348068237,Neutral,0.4634572083021253,[SECTOR]Automotive [EVENT]Cryptocurrency Regulation [INDEX]S&P 500 || Energy company's dividend hike excites shareholders,Neutral,0.4194101798121545
2025-03-29,Crude oil prices drop to a multi-year low,Times of India,Corporate Earnings Report,Russell 2000,-1.88,274.27,Negative,Media & Entertainment,Medium,JP Morgan Chase,https://www.wsj.com/china/market-rally,Negative,crude oil price drop multi year low,Negative,0.9995026981341651,Neutral,0.9627292156219482,Neutral,0.9627292156219482,Negative,0.4011220278833083,[SECTOR]Media & Entertainment [EVENT]Corporate Earnings Report [INDEX]Russell 2000 || Crude oil prices drop to a multi-year low,Negative,0.3691368447761261
2025-06-23,Record-high inflation data rattles investors,The Economist,Major Merger/Acquisition,FTSE 100,-4.37,87.34,Negative,Technology,Low,Apple Inc.,https://www.marketwatch.com/story/commodities-price-shock,Negative,record high inflation datum rattle investor,Negative,0.9982004415942356,Neutral,0.9404592514038086,Neutral,0.9404592514038086,Positive,0.3992685308804919,[SECTOR]Technology [EVENT]Major Merger/Acquisition [INDEX]FTSE 100 || Record-high inflation data rattles investors,Negative,0.4311839582391663
2025-07-10,Pharmaceutical company's drug approval drives stock upward,Investopedia,Central Bank Meeting,S&P 500,3.27,457.02,Negative,Consumer Goods,High,Goldman Sachs,https://timesofindia.indiatimes.com/business/corporate-governance,Negative,pharmaceutical company drug approval drive stock upward,Positive,0.986809015274048,Neutral,0.6626908183097839,Neutral,0.6626908183097839,Negative,0.3562696115580071,[SECTOR]Consumer Goods [EVENT]Central Bank Meeting [INDEX]S&P 500 || Pharmaceutical company's drug approval drives stock upward,Negative,0.4338863329554994
2025-05-28,E-commerce earnings report beats all analyst expectations,Business Standard,Corporate Earnings Report,Euro Stoxx 50,-0.49,491.62,Negative,Retail,Low,Reliance Industries,https://timesofindia.indiatimes.com/business/corporate-governance,Negative,e commerce earning report beat analyst expectation,Positive,0.9944164752960204,Negative,0.681343674659729,Negative,0.681343674659729,Negative,0.3849148907432382,[SECTOR]Retail [EVENT]Corporate Earnings Report [INDEX]Euro Stoxx 50 || E-commerce earnings report beats all analyst expectations,Negative,0.3894994408651082
2025-02-24,Consumer Discretionary stocks outperform as spending increases,The Motley Fool,Supply Chain Disruption,Russell 2000,4.99,176.58,Positive,Utilities,High,Reliance Industries,https://www.business-standard.com/international-business/trade-policy,Positive,consumer discretionary stock outperform spend increase,Negative,0.8161801695823669,Neutral,0.78903728723526,Neutral,0.78903728723526,Positive,0.411393185495008,[SECTOR]Utilities [EVENT]Supply Chain Disruption [INDEX]Russell 2000 || Consumer Discretionary stocks outperform as spending increases,Positive,0.37668506012034947
2025-04-19,E-commerce earnings report beats all analyst expectations,The Hindu Business Line,Consumer Confidence Report,S&P/TSX Composite,1.88,96.52,Neutral,Transportation,Medium,Samsung Electronics,https://www.investopedia.com/articles/supply-chain-disruption,Neutral,e commerce earning report beat analyst expectation,Positive,0.9944164752960204,Negative,0.681343674659729,Negative,0.681343674659729,Negative,0.3849148907432382,[SECTOR]Transportation [EVENT]Consumer Confidence Report [INDEX]S&P/TSX Composite || E-commerce earnings report beats all analyst expectations,Positive,0.35666756622504303
2025-05-28,Automotive industry faces headwinds from rising material costs,Mint,Interest Rate Change,Hang Seng,1.51,98.41,Negative,Healthcare,High,Reliance Industries,https://www.wsj.com/japan/economic-data-release,Negative,automotive industry face headwind rise material cost,Negative,0.997953629354015,Neutral,0.9688184857368468,Neutral,0.9688184857368468,Positive,0.3997112001992299,[SECTOR]Healthcare [EVENT]Interest Rate Change [INDEX]Hang Seng || Automotive industry faces headwinds from rising material costs,Neutral,0.36191156054355855
2025-07-15,Major oil spill sends energy stocks plummeting,Bloomberg,Unemployment Rate Announcement,FTSE 100,1.48,451.49,Neutral,Media & Entertainment,High,Apple Inc.,https://www.wsj.com/europe/regulatory-changes,Neutral,major oil spill send energy stock plummet,Negative,0.9997251989261712,Neutral,0.9581496715545654,Neutral,0.9581496715545654,Positive,0.3785512201861806,[SECTOR]Media & Entertainment [EVENT]Unemployment Rate Announcement [INDEX]FTSE 100 || Major oil spill sends energy stocks plummeting,Neutral,0.3603559198360844
2025-07-24,ASX 200 gains on strong export performance,The Economist,Stock Market Crash,S&P 500,2.3,58.05,Negative,Agriculture,Medium,Tata Motors,https://www.cnbc.com/2025/09/automotive-industry-trends,Negative,asx gain strong export performance,Positive,0.9988730549812316,Negative,0.942391872406006,Negative,0.942391872406006,Negative,0.3808316834697547,[SECTOR]Agriculture [EVENT]Stock Market Crash [INDEX]S&P 500 || ASX 200 gains on strong export performance,Negative,0.4139123173451355
2025-08-07,Consumer confidence index reaches a decade high,Yahoo Finance,Interest Rate Change,ASX 200,3.59,193.95,Neutral,Pharmaceuticals,High,ExxonMobil,https://www.theeconomist.com/world/government-policy-announcement,Neutral,consumer confidence index reach decade high,Positive,0.9837710857391356,Negative,0.8639721274375916,Negative,0.8639721274375916,Positive,0.4665730970367701,[SECTOR]Pharmaceuticals [EVENT]Interest Rate Change [INDEX]ASX 200 || Consumer confidence index reaches a decade high,Positive,0.4146080278344764
2025-04-02,Financial services stocks rally on strong profit margins,The Economist,Currency Devaluation,Russell 2000,0.24,17.83,Neutral,Consumer Goods,Medium,Reliance Industries,https://www.bloomberg.com/middle-east/news/bond-market-fluctuation,Neutral,financial service stock rally strong profit margin,Positive,0.998268723487854,Negative,0.8834443688392639,Negative,0.8834443688392639,Negative,0.4196435803106924,[SECTOR]Consumer Goods [EVENT]Currency Devaluation [INDEX]Russell 2000 || Financial services stocks rally on strong profit margins,Negative,0.4649184190438252
2025-05-28,Energy company's dividend hike excites shareholders,Barron's,Corporate Earnings Report,S&P 500,0.58,355.33,Negative,Real Estate,Medium,Goldman Sachs,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,Negative,energy company dividend hike excite shareholder,Positive,0.9966697096824646,Negative,0.5532349348068237,Negative,0.5532349348068237,Neutral,0.4634572083021253,[SECTOR]Real Estate [EVENT]Corporate Earnings Report [INDEX]S&P 500 || Energy company's dividend hike excites shareholders,Neutral,0.3752658981968136
2025-07-18,Semiconductor shortages weigh heavily on tech sector profits,The Economist,Trade Tariffs Announcement,TSX,-1.54,173.19,Negative,Healthcare,High,Tesla,https://economictimes.indiatimes.com/news/economy/unemployment-rate,Negative,semiconductor shortage weigh heavily tech sector profit,Negative,0.9965077557135372,Neutral,0.9426727294921876,Neutral,0.9426727294921876,Negative,0.3689611291988223,[SECTOR]Healthcare [EVENT]Trade Tariffs Announcement [INDEX]TSX || Semiconductor shortages weigh heavily on tech sector profits,Positive,0.3485592130173055
2025-06-01,Aerospace and Defense sector sees rally amid geopolitical tensions,Financial Times,Unemployment Rate Announcement,Shanghai Composite,-0.14,456.4,Neutral,Automotive,Medium,Apple Inc.,https://www.ft.com/content/currency-devaluation,Neutral,aerospace defense sector see rally amid geopolitical tension,Positive,0.8135903477668762,Neutral,0.5167160034179688,Positive,0.8135903477668762,Neutral,0.5044868394627735,[SECTOR]Automotive [EVENT]Unemployment Rate Announcement [INDEX]Shanghai Composite || Aerospace and Defense sector sees rally amid geopolitical tensions,Neutral,0.40566945713841684
2025-03-12,E-commerce earnings report beats all analyst expectations,MarketWatch,Market Rally,KOSPI,-1.03,427.76,Negative,Transportation,Medium,Samsung Electronics,https://www.cnbc.com/2025/12/healthcare-sector-outlook,Negative,e commerce earning report beat analyst expectation,Positive,0.9944164752960204,Negative,0.681343674659729,Negative,0.681343674659729,Negative,0.3849148907432382,[SECTOR]Transportation [EVENT]Market Rally [INDEX]KOSPI || E-commerce earnings report beats all analyst expectations,Negative,0.4073732305532912
2025-03-18,Financial services stocks rally on strong profit margins,Wall Street Journal,Consumer Confidence Report,CAC 40,3.13,373.73,Positive,Retail,Low,Samsung Electronics,https://www.wsj.com/europe/dax-performance,Positive,financial service stock rally strong profit margin,Positive,0.998268723487854,Negative,0.8834443688392639,Negative,0.8834443688392639,Negative,0.4196435803106924,[SECTOR]Retail [EVENT]Consumer Confidence Report [INDEX]CAC 40 || Financial services stocks rally on strong profit margins,Neutral,1.0
2025-02-26,No Headline,Wall Street Journal,Unemployment Rate Announcement,Nikkei 225,3.77,398.94,Positive,Utilities,Low,Microsoft,https://www.wsj.com/china/market-regulation,Positive,headline,Positive,0.98231041431427,Positive,0.8201241493225098,Positive,0.8201241493225098,Negative,0.3500982620596941,[SECTOR]Utilities [EVENT]Unemployment Rate Announcement [INDEX]Nikkei 225 || headline,Neutral,0.34584783231694394
2025-04-06,Mining company stock surges on commodity price boom,Barron's,Supply Chain Disruption,NSE Nifty,-4.96,281.52,Negative,Industrials,Medium,JP Morgan Chase,https://www.theeconomist.com/finance-and-economics/trade-tariffs,Negative,mining company stock surge commodity price boom,Positive,0.8297235369682312,Neutral,0.9161109328269958,Neutral,0.9161109328269958,Neutral,0.3549110157218938,[SECTOR]Industrials [EVENT]Supply Chain Disruption [INDEX]NSE Nifty || Mining company stock surges on commodity price boom,Positive,0.40122862214955374
2025-05-27,Mining company stock surges on commodity price boom,Business Standard,Regulatory Changes,ASX 200,2.17,18.98,Neutral,Retail,High,Reliance Industries,https://www.reuters.com/business/retail-sector-earnings,Neutral,mining company stock surge commodity price boom,Positive,0.8297235369682312,Neutral,0.9161109328269958,Neutral,0.9161109328269958,Neutral,0.3549110157218938,[SECTOR]Retail [EVENT]Regulatory Changes [INDEX]ASX 200 || Mining company stock surges on commodity price boom,Neutral,0.3514553639371792
2025-03-04,Aerospace and Defense sector sees rally amid geopolitical tensions,Forbes,Consumer Confidence Report,IBOVESPA,2.12,37.72,Neutral,Automotive,High,Boeing,https://www.business-standard.com/finance/corporate-earnings,Neutral,aerospace defense sector see rally amid geopolitical tension,Positive,0.8135903477668762,Neutral,0.5167160034179688,Positive,0.8135903477668762,Neutral,0.5044868394627735,[SECTOR]Automotive [EVENT]Consumer Confidence Report [INDEX]IBOVESPA || Aerospace and Defense sector sees rally amid geopolitical tensions,Neutral,0.4592222316972543
2025-03-17,Retail sales report surpasses all forecasts,Times of India,Inflation Data Release,IBOVESPA,-4.02,273.11,Positive,Media & Entertainment,Medium,Goldman Sachs,https://www.wsj.com/china/market-rally,Positive,retail sale report surpass forecast,Positive,0.990058958530426,Negative,0.8739065527915955,Negative,0.8739065527915955,Negative,0.4354619999451083,[SECTOR]Media & Entertainment [EVENT]Inflation Data Release [INDEX]IBOVESPA || Retail sales report surpasses all forecasts,Neutral,0.3546115900515412
2025-05-26,Manufacturing PMI data signals economic expansion,Barron's,Government Policy Announcement,DAX,-2.45,396.26,Positive,Telecommunications,Low,ExxonMobil,https://www.wsj.com/china/market-regulation,Positive,manufacture pmi datum signal economic expansion,Positive,0.9959906935691832,Negative,0.8317858576774597,Negative,0.8317858576774597,Neutral,0.3665662773410739,[SECTOR]Telecommunications [EVENT]Government Policy Announcement [INDEX]DAX || Manufacturing PMI data signals economic expansion,Positive,0.4148942733571802
2025-07-24,Central Bank Governor signals potential shift in policy,The Motley Fool,Market Rally,Nasdaq Composite,,42.52,Neutral,Materials,Medium,Microsoft,https://www.ft.com/content/currency-devaluation,Neutral,central bank governor signal potential shift policy,Positive,0.9266303777694702,Neutral,0.6529574394226074,Neutral,0.6529574394226074,Negative,0.4148662157132545,[SECTOR]Materials [EVENT]Market Rally [INDEX]Nasdaq Composite || Central Bank Governor signals potential shift in policy,Negative,0.4486092819732583
2025-02-19,Gold prices surge as investors flee riskier assets,Financial Times,Cryptocurrency Regulation,S&P/TSX Composite,3.57,44.78,Neutral,Technology,High,Boeing,,Neutral,gold price surge investor flee risky asset,Positive,0.735849916934967,Neutral,0.7202873229980469,Neutral,0.7202873229980469,Neutral,0.3835349098006431,[SECTOR]Technology [EVENT]Cryptocurrency Regulation [INDEX]S&P/TSX Composite || Gold prices surge as investors flee riskier assets,Neutral,0.45593151380951824
2025-03-19,Manufacturing PMI data signals economic expansion,Seeking Alpha,Economic Data Release,S&P 500,-0.76,308.44,,Retail,Medium,JP Morgan Chase,https://www.wsj.com/japan/economic-data-release,,manufacture pmi datum signal economic expansion,Positive,0.9959906935691832,Negative,0.8317858576774597,Negative,0.8317858576774597,Neutral,0.3665662773410739,[SECTOR]Retail [EVENT]Economic Data Release [INDEX]S&P 500 || Manufacturing PMI data signals economic expansion,Neutral,1.0
2025-03-25,Manufacturing PMI data signals economic expansion,Forbes,Unemployment Rate Announcement,CAC 40,1.95,359.84,Positive,Materials,Medium,Reliance Industries,https://www.reuters.com/markets/indices/nikkei-225,Positive,manufacture pmi datum signal economic expansion,Positive,0.9959906935691832,Negative,0.8317858576774597,Negative,0.8317858576774597,Neutral,0.3665662773410739,[SECTOR]Materials [EVENT]Unemployment Rate Announcement [INDEX]CAC 40 || Manufacturing PMI data signals economic expansion,Neutral,0.3386225729035067
2025-06-10,No Headline,The Hindu Business Line,Stock Market Crash,Russell 2000,3.41,243.98,Neutral,Finance,Medium,ExxonMobil,https://www.bloomberg.com/canada/tsunami-warnings,Neutral,headline,Positive,0.98231041431427,Positive,0.8201241493225098,Positive,0.8201241493225098,Negative,0.3500982620596941,[SECTOR]Finance [EVENT]Stock Market Crash [INDEX]Russell 2000 || headline,Negative,0.4505521056506424
2025-07-03,New IPO for a popular software firm is oversubscribed,Mint,Major Merger/Acquisition,BSE Sensex,0.32,215.13,Negative,Finance,Medium,Apple Inc.,https://www.theeconomist.com/world/government-policy-announcement,Negative,new ipo popular software firm oversubscribe,Negative,0.9996847116271964,Neutral,0.9522457718849182,Neutral,0.9522457718849182,Positive,0.4460462925560823,[SECTOR]Finance [EVENT]Major Merger/Acquisition [INDEX]BSE Sensex || New IPO for a popular software firm is oversubscribed,Negative,0.3759461398666081
2025-03-20,Consumer Discretionary stocks outperform as spending increases,The Hindu Business Line,Cryptocurrency Regulation,KOSPI,-0.48,289.69,Positive,Technology,Low,JP Morgan Chase,https://www.reuters.com/business/retail-sector-earnings,Positive,consumer discretionary stock outperform spend increase,Negative,0.8161801695823669,Neutral,0.78903728723526,Neutral,0.78903728723526,Positive,0.411393185495008,[SECTOR]Technology [EVENT]Cryptocurrency Regulation [INDEX]KOSPI || Consumer Discretionary stocks outperform as spending increases,Positive,0.38829476517366535
2025-04-27,Financial sector bracing for new capital requirements,Times of India,Trade Tariffs Announcement,CAC 40,3.66,425.01,Positive,Consumer Goods,Medium,Apple Inc.,https://www.marketwatch.com/story/commodities-price-shock,Positive,financial sector brace new capital requirement,Positive,0.7918830513954163,Neutral,0.8703101277351379,Neutral,0.8703101277351379,Negative,0.3526103137651786,[SECTOR]Consumer Goods [EVENT]Trade Tariffs Announcement [INDEX]CAC 40 || Financial sector bracing for new capital requirements,Negative,0.37084012282148615
2025-06-17,No Headline,Barron's,Unemployment Rate Announcement,NSE Nifty,-2.61,87.01,Neutral,Agriculture,Medium,Samsung Electronics,https://www.ft.com/content/consumer-confidence-report,Neutral,headline,Positive,0.98231041431427,Positive,0.8201241493225098,Positive,0.8201241493225098,Negative,0.3500982620596941,[SECTOR]Agriculture [EVENT]Unemployment Rate Announcement [INDEX]NSE Nifty || headline,Positive,0.3674671581295835
2025-02-22,Financial services stocks rally on strong profit margins,Wall Street Journal,Consumer Confidence Report,S&P 500,0.95,157.86,Negative,Real Estate,Medium,Microsoft,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,Negative,financial service stock rally strong profit margin,Positive,0.998268723487854,Negative,0.8834443688392639,Negative,0.8834443688392639,Negative,0.4196435803106924,[SECTOR]Real Estate [EVENT]Consumer Confidence Report [INDEX]S&P 500 || Financial services stocks rally on strong profit margins,Negative,0.4626463503541426
2025-05-19,China's Shanghai Composite falls after new trade restrictions,Business Standard,Government Policy Announcement,TSX,-0.67,310.13,Negative,Finance,Medium,Boeing,https://www.wsj.com/japan/economic-data-release,Negative,china shanghai composite fall new trade restriction,Negative,0.9983587320894004,Neutral,0.9499472379684448,Neutral,0.9499472379684448,Positive,0.3987113155460107,[SECTOR]Finance [EVENT]Government Policy Announcement [INDEX]TSX || China's Shanghai Composite falls after new trade restrictions,Positive,0.3724409065099219
2025-02-20,Market sentiment turns positive on vaccine trial results,Financial Times,Stock Market Crash,NSE Nifty,-1.07,185.85,Neutral,Media & Entertainment,High,Goldman Sachs,https://www.reuters.com/markets/indices/nikkei-225,Neutral,market sentiment turn positive vaccine trial result,Positive,0.9929572343826294,Negative,0.937713861465454,Negative,0.937713861465454,Positive,0.3366807257832501,[SECTOR]Media & Entertainment [EVENT]Stock Market Crash [INDEX]NSE Nifty || Market sentiment turns positive on vaccine trial results,Neutral,0.45345826038110115
2025-04-11,Nikkei 225 index benefits from a weaker yen,The Hindu Business Line,Inflation Data Release,CAC 40,2.38,420.65,Neutral,Technology,Low,JP Morgan Chase,https://www.business-standard.com/international-business/trade-policy,Neutral,nikkei index benefit weak yen,Neutral,0.928561806678772,Neutral,0.8457912802696228,Neutral,0.8457912802696228,Neutral,0.3510915384357726,[SECTOR]Technology [EVENT]Inflation Data Release [INDEX]CAC 40 || Nikkei 225 index benefits from a weaker yen,Neutral,0.3676660384594882
2025-02-12,Gold prices surge as investors flee riskier assets,Yahoo Finance,Commodity Price Shock,S&P/TSX Composite,-2.19,448.56,,Pharmaceuticals,High,Samsung Electronics,https://www.reuters.com/business/retail-sector-earnings,,gold price surge investor flee risky asset,Positive,0.735849916934967,Neutral,0.7202873229980469,Neutral,0.7202873229980469,Neutral,0.3835349098006431,[SECTOR]Pharmaceuticals [EVENT]Commodity Price Shock [INDEX]S&P/TSX Composite || Gold prices surge as investors flee riskier assets,Neutral,0.44634945957699024
2025-02-13,Government spending bill is expected to stimulate the economy,The Economist,Stock Market Crash,CAC 40,2.09,221.56,Positive,Retail,Medium,Boeing,https://www.cnbc.com/2025/08/russia-ukraine-war-economic-impact,Positive,government spending bill expect stimulate economy,Positive,0.9923479557037354,Negative,0.9136728048324584,Negative,0.9136728048324584,Negative,0.3888582843064054,[SECTOR]Retail [EVENT]Stock Market Crash [INDEX]CAC 40 || Government spending bill is expected to stimulate the economy,Negative,0.38003505992023584
2025-04-10,Federal Reserve Chairman's speech causes market volatility,Investopedia,Cryptocurrency Regulation,NSE Nifty,-0.52,320.21,Positive,Agriculture,Low,ExxonMobil,https://www.theeconomist.com/world/government-policy-announcement,Positive,federal reserve chairman speech cause market volatility,Negative,0.9968479014933108,Neutral,0.836676299571991,Neutral,0.836676299571991,Negative,0.3403748259910961,[SECTOR]Agriculture [EVENT]Cryptocurrency Regulation [INDEX]NSE Nifty || Federal Reserve Chairman's speech causes market volatility,Neutral,0.36509203282232716
2025-02-28,Mining company stock surges on commodity price boom,The Motley Fool,Consumer Confidence Report,CAC 40,-1.06,355.42,Positive,Aerospace & Defense,Medium,Boeing,https://www.wsj.com/china/market-rally,Positive,mining company stock surge commodity price boom,Positive,0.8297235369682312,Neutral,0.9161109328269958,Neutral,0.9161109328269958,Neutral,0.3549110157218938,[SECTOR]Aerospace & Defense [EVENT]Consumer Confidence Report [INDEX]CAC 40 || Mining company stock surges on commodity price boom,Positive,0.38750500120146675
2025-04-23,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Investopedia,Currency Devaluation,ASX 200,2.61,111.46,Neutral,Consumer Goods,Medium,Tata Motors,https://www.moneycontrol.com/us-markets/sp-500,Neutral,tech giant new product launch spark sector wide gain,Positive,0.9997351765632628,Negative,0.8704867362976074,Negative,0.8704867362976074,Neutral,0.3680258765268558,[SECTOR]Consumer Goods [EVENT]Currency Devaluation [INDEX]ASX 200 || Tech Giant's New Product Launch Sparks Sector-Wide Gains,Neutral,0.3624724824533492
2025-04-12,Federal Reserve Chairman's speech causes market volatility,Economic Times,Corporate Earnings Report,Shanghai Composite,0.71,312.79,Positive,Real Estate,High,Reliance Industries,https://timesofindia.indiatimes.com/business/markets/stock-market-crash,Positive,federal reserve chairman speech cause market volatility,Negative,0.9968479014933108,Neutral,0.836676299571991,Neutral,0.836676299571991,Negative,0.3403748259910961,[SECTOR]Real Estate [EVENT]Corporate Earnings Report [INDEX]Shanghai Composite || Federal Reserve Chairman's speech causes market volatility,Neutral,1.0
2025-06-01,Unexpected rise in unemployment fuels market pessimism,CNBC,Commodity Price Shock,CAC 40,,33.83,Neutral,Real Estate,Medium,Reliance Industries,https://timesofindia.indiatimes.com/business/agriculture-sector,Neutral,unexpected rise unemployment fuel market pessimism,Negative,0.9843738824129104,Neutral,0.9133775234222412,Neutral,0.9133775234222412,Negative,0.3514497893560356,[SECTOR]Real Estate [EVENT]Commodity Price Shock [INDEX]CAC 40 || Unexpected rise in unemployment fuels market pessimism,Neutral,0.36350088078657505
2025-05-05,Government policy shift boosts renewable energy sector,Financial Times,Central Bank Meeting,S&P/TSX Composite,-0.64,302.19,,Technology,Low,Tesla,https://www.cnbc.com/2025/09/automotive-industry-trends,,government policy shift boost renewable energy sector,Positive,0.9995563626289368,Negative,0.9387959241867064,Negative,0.9387959241867064,Negative,0.3658378278331244,[SECTOR]Technology [EVENT]Central Bank Meeting [INDEX]S&P/TSX Composite || Government policy shift boosts renewable energy sector,Neutral,0.45381908055333053
2025-07-25,Semiconductor shortages weigh heavily on tech sector profits,Bloomberg,Trade Tariffs Announcement,KOSPI,3.65,124.19,Positive,Telecommunications,High,Microsoft,https://www.theeconomist.com/world/government-policy-announcement,Positive,semiconductor shortage weigh heavily tech sector profit,Negative,0.9965077557135372,Neutral,0.9426727294921876,Neutral,0.9426727294921876,Negative,0.3689611291988223,[SECTOR]Telecommunications [EVENT]Trade Tariffs Announcement [INDEX]KOSPI || Semiconductor shortages weigh heavily on tech sector profits,Neutral,0.36503495470624936
2025-06-02,New regulations on cryptocurrencies cause a market dip,The Hindu Business Line,Commodity Price Shock,Nasdaq Composite,2.4,358.72,Negative,Construction,Medium,Goldman Sachs,https://www.wsj.com/europe/regulatory-changes,Negative,new regulation cryptocurrencie cause market dip,Negative,0.9973494664300232,Neutral,0.960466206073761,Neutral,0.960466206073761,Negative,0.4338328403705003,[SECTOR]Construction [EVENT]Commodity Price Shock [INDEX]Nasdaq Composite || New regulations on cryptocurrencies cause a market dip,Negative,0.4528240199106145
2025-04-18,"Global trade talks collapse, causing market turmoil",Barron's,Economic Data Release,FTSE 100,0.7,297.02,Positive,Energy,Medium,Samsung Electronics,https://www.ft.com/content/media-entertainment-merger,Positive,global trade talk collapse cause market turmoil,Negative,0.9996784432732966,Neutral,0.926467776298523,Neutral,0.926467776298523,Negative,0.4329683095266922,"[SECTOR]Energy [EVENT]Economic Data Release [INDEX]FTSE 100 || Global trade talks collapse, causing market turmoil",Positive,0.4251907815022665
2025-06-19,No Headline,MarketWatch,Currency Devaluation,Russell 2000,1.68,483.93,Positive,Retail,Low,Microsoft,https://www.reuters.com/markets/indices/ftse-100,Positive,headline,Positive,0.98231041431427,Positive,0.8201241493225098,Positive,0.8201241493225098,Negative,0.3500982620596941,[SECTOR]Retail [EVENT]Currency Devaluation [INDEX]Russell 2000 || headline,Neutral,1.0
2025-05-14,Semiconductor shortages weigh heavily on tech sector profits,Seeking Alpha,Interest Rate Change,CAC 40,1.33,32.79,Neutral,Industrials,Medium,Microsoft,https://www.moneycontrol.com/us-markets/nasdaq-composite,Neutral,semiconductor shortage weigh heavily tech sector profit,Negative,0.9965077557135372,Neutral,0.9426727294921876,Neutral,0.9426727294921876,Negative,0.3689611291988223,[SECTOR]Industrials [EVENT]Interest Rate Change [INDEX]CAC 40 || Semiconductor shortages weigh heavily on tech sector profits,Neutral,0.34901242150796263
2025-05-01,Major oil spill sends energy stocks plummeting,The Hindu Business Line,Trade Tariffs Announcement,Shanghai Composite,-1.42,147.03,Positive,Agriculture,High,Apple Inc.,https://www.bloomberg.com/middle-east/news/bond-market-fluctuation,Positive,major oil spill send energy stock plummet,Negative,0.9997251989261712,Neutral,0.9581496715545654,Neutral,0.9581496715545654,Positive,0.3785512201861806,[SECTOR]Agriculture [EVENT]Trade Tariffs Announcement [INDEX]Shanghai Composite || Major oil spill sends energy stocks plummeting,Positive,0.38277242182819143
2025-07-08,Market sentiment turns positive on vaccine trial results,Economic Times,IPO Launch,CAC 40,1.99,33.73,Neutral,Retail,High,Apple Inc.,https://www.cnbc.com/2025/10/real-estate-market-analysis,Neutral,market sentiment turn positive vaccine trial result,Positive,0.9929572343826294,Negative,0.937713861465454,Negative,0.937713861465454,Positive,0.3366807257832501,[SECTOR]Retail [EVENT]IPO Launch [INDEX]CAC 40 || Market sentiment turns positive on vaccine trial results,Neutral,0.41413289125508496
